time,weather_code,temperature_2m_max,temperature_2m_min,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,apparent_temperature_max,apparent_temperature_min,showers_sum,rain_sum,snowfall_sum,et0_fao_evapotranspiration,temperature_2m_avg,temperature_range,precipitation_total,day_of_week,month,year,season,is_storm
2005-04-27,3,16.8,7.6,17.5,38.2,78,15.9,5.1,0.0,0.0,0.0,3.03,12.2,9.200000000000001,0.0,2,4,2005,spring,1
2005-04-28,55,13.7,8.5,9.5,19.1,157,13.4,7.2,0.0,6.0,0.0,1.81,11.1,5.199999999999999,6.0,3,4,2005,spring,0
2005-04-29,51,13.6,10.6,17.3,36.7,213,11.3,9.4,0.0,0.9,0.0,1.76,12.1,3.0,0.9,4,4,2005,spring,1
2005-04-30,51,15.4,9.5,11.2,20.9,356,14.7,8.6,0.0,1.1,0.0,2.3,12.45,5.9,1.1,5,4,2005,spring,1
2005-05-01,61,13.2,10.8,26.1,51.5,206,10.9,7.7,0.0,8.9,0.0,2.02,12.0,2.3999999999999986,8.9,6,5,2005,spring,1
2005-05-02,51,14.2,9.6,14.5,27.0,224,12.9,8.4,0.0,1.1,0.0,2.56,11.899999999999999,4.6,1.1,0,5,2005,spring,1
2005-05-03,61,13.8,10.6,17.6,36.0,219,13.2,7.9,0.0,8.5,0.0,2.05,12.2,3.200000000000001,8.5,1,5,2005,spring,1
2005-05-04,61,16.5,10.3,15.8,34.6,328,16.1,8.8,0.0,3.3,0.0,2.51,13.4,6.199999999999999,3.3,2,5,2005,spring,1
2005-05-05,3,16.0,9.8,15.1,32.4,242,16.2,8.2,0.0,0.0,0.0,3.05,12.9,6.199999999999999,0.0,3,5,2005,spring,1
2005-05-06,3,16.3,10.5,14.8,33.5,180,15.4,9.0,0.0,0.0,0.0,2.82,13.4,5.800000000000001,0.0,4,5,2005,spring,1
2005-05-07,3,18.8,11.8,20.2,42.5,172,17.4,11.1,0.0,0.0,0.0,3.75,15.3,7.0,0.0,5,5,2005,spring,1
2005-05-08,53,18.6,13.5,27.5,55.8,183,17.5,12.7,0.0,1.2,0.0,3.6,16.05,5.100000000000001,1.2,6,5,2005,spring,1
2005-05-09,51,16.5,12.5,16.2,34.2,235,15.2,11.2,0.0,0.3,0.0,2.8,14.5,4.0,0.3,0,5,2005,spring,1
2005-05-10,2,18.2,11.7,12.2,25.6,177,19.3,10.9,0.0,0.0,0.0,3.86,14.95,6.5,0.0,1,5,2005,spring,1
2005-05-11,3,21.9,11.2,10.0,19.1,46,23.9,10.4,0.0,0.0,0.0,4.26,16.549999999999997,10.7,0.0,2,5,2005,spring,0
2005-05-12,51,21.4,13.4,10.4,26.3,146,24.5,13.1,0.0,0.1,0.0,3.75,17.4,7.999999999999998,0.1,3,5,2005,spring,1
2005-05-13,53,17.7,12.6,16.8,32.0,299,18.0,12.0,0.0,2.5,0.0,1.76,15.149999999999999,5.1,2.5,4,5,2005,spring,1
2005-05-14,3,18.3,12.4,17.1,36.0,340,16.5,10.4,0.0,0.0,0.0,4.15,15.350000000000001,5.9,0.0,5,5,2005,spring,1
2005-05-15,0,20.3,10.0,18.0,38.9,48,18.9,9.2,0.0,0.0,0.0,4.63,15.15,10.3,0.0,6,5,2005,spring,1
2005-05-16,3,20.0,12.6,26.3,53.3,68,17.5,10.6,0.0,0.0,0.0,4.49,16.3,7.4,0.0,0,5,2005,spring,1
2005-05-17,1,21.4,12.4,16.4,35.6,70,21.5,11.1,0.0,0.0,0.0,4.62,16.9,8.999999999999998,0.0,1,5,2005,spring,1
2005-05-18,2,22.7,12.7,12.4,28.1,61,23.2,12.2,0.0,0.0,0.0,4.14,17.7,10.0,0.0,2,5,2005,spring,1
2005-05-19,0,23.0,14.1,10.6,23.8,82,25.6,13.8,0.0,0.0,0.0,4.46,18.55,8.9,0.0,3,5,2005,spring,1
2005-05-20,3,25.0,15.6,9.7,21.6,96,27.6,15.6,0.0,0.0,0.0,4.78,20.3,9.4,0.0,4,5,2005,spring,1
2005-05-21,3,25.7,17.3,9.4,17.6,73,28.4,18.4,0.0,0.0,0.0,3.25,21.5,8.399999999999999,0.0,5,5,2005,spring,0
2005-05-22,3,28.3,18.1,15.1,30.2,70,30.3,19.3,0.0,0.0,0.0,5.09,23.200000000000003,10.2,0.0,6,5,2005,spring,1
2005-05-23,2,26.6,17.8,15.2,30.6,84,29.4,18.4,0.0,0.0,0.0,5.11,22.200000000000003,8.8,0.0,0,5,2005,spring,1
2005-05-24,2,24.7,17.6,17.9,34.6,82,27.3,19.3,0.0,0.0,0.0,4.83,21.15,7.099999999999998,0.0,1,5,2005,spring,1
2005-05-25,1,24.2,19.1,24.3,60.8,77,24.8,19.2,0.0,0.0,0.0,4.62,21.65,5.099999999999998,0.0,2,5,2005,spring,1
2005-05-26,53,25.5,16.2,19.5,50.4,62,26.4,17.1,0.0,1.2,0.0,4.53,20.85,9.3,1.2,3,5,2005,spring,1
2005-05-27,63,23.3,17.2,7.7,34.2,276,27.4,19.1,0.0,12.2,0.0,3.44,20.25,6.100000000000001,12.2,4,5,2005,spring,1
2005-05-28,51,25.1,16.6,10.5,34.6,73,28.2,18.6,0.0,0.1,0.0,4.18,20.85,8.5,0.1,5,5,2005,spring,1
2005-05-29,2,28.5,19.9,20.8,43.2,55,29.5,21.3,0.0,0.0,0.0,5.77,24.2,8.600000000000001,0.0,6,5,2005,spring,1
2005-05-30,1,26.1,18.9,12.7,31.3,59,29.0,19.8,0.0,0.0,0.0,4.96,22.5,7.200000000000003,0.0,0,5,2005,spring,1
2005-05-31,51,24.4,19.3,10.1,36.4,136,29.4,20.8,0.0,0.3,0.0,4.39,21.85,5.099999999999998,0.3,1,5,2005,spring,1
2005-06-01,63,22.8,19.1,13.5,31.0,247,25.3,21.1,0.0,3.5,0.0,3.4,20.950000000000003,3.6999999999999993,3.5,2,6,2005,summer,1
2005-06-02,63,21.4,16.3,19.9,42.5,252,21.7,14.6,0.0,11.2,0.0,2.71,18.85,5.099999999999998,11.2,3,6,2005,summer,1
2005-06-03,61,19.5,15.5,17.4,42.1,291,20.4,14.0,0.0,2.3,0.0,4.28,17.5,4.0,2.3,4,6,2005,summer,1
2005-06-04,51,20.5,14.5,11.2,27.0,348,20.2,14.0,0.0,0.1,0.0,4.35,17.5,6.0,0.1,5,6,2005,summer,1
2005-06-05,1,23.0,14.3,16.2,35.6,54,21.5,13.1,0.0,0.0,0.0,4.95,18.65,8.7,0.0,6,6,2005,summer,1
2005-06-06,3,23.5,15.6,26.9,54.7,71,21.1,14.2,0.0,0.0,0.0,4.34,19.55,7.9,0.0,0,6,2005,summer,1
2005-06-07,3,22.2,16.6,12.4,29.2,110,23.4,17.1,0.0,0.0,0.0,3.77,19.4,5.599999999999998,0.0,1,6,2005,summer,1
2005-06-08,3,24.5,15.8,8.3,15.8,322,28.8,17.0,0.0,0.0,0.0,5.13,20.15,8.7,0.0,2,6,2005,summer,0
2005-06-09,1,28.3,18.1,12.0,28.1,57,30.7,19.2,0.0,0.0,0.0,5.79,23.200000000000003,10.2,0.0,3,6,2005,summer,1
2005-06-10,3,26.1,18.9,13.4,29.5,143,30.1,20.4,0.0,0.0,0.0,4.89,22.5,7.200000000000003,0.0,4,6,2005,summer,1
2005-06-11,51,23.1,18.9,17.6,33.8,220,26.6,20.0,0.0,0.2,0.0,3.63,21.0,4.200000000000003,0.2,5,6,2005,summer,1
2005-06-12,1,21.2,18.0,25.2,50.4,238,19.7,17.8,0.0,0.0,0.0,4.64,19.6,3.1999999999999993,0.0,6,6,2005,summer,1
2005-06-13,1,23.1,15.9,12.4,27.7,322,23.7,15.6,0.0,0.0,0.0,5.36,19.5,7.200000000000001,0.0,0,6,2005,summer,1
2005-06-14,3,24.8,16.3,14.5,31.7,357,25.0,16.9,0.0,0.0,0.0,4.88,20.55,8.5,0.0,1,6,2005,summer,1
2005-06-15,1,25.2,16.7,11.3,25.6,313,27.2,17.5,0.0,0.0,0.0,4.88,20.95,8.5,0.0,2,6,2005,summer,1
2005-06-16,63,24.4,17.8,14.8,37.8,267,26.1,19.7,0.0,4.6,0.0,4.43,21.1,6.599999999999998,4.6,3,6,2005,summer,1
2005-06-17,61,23.1,18.0,15.8,33.8,257,24.5,18.7,0.0,7.9,0.0,3.82,20.55,5.100000000000001,7.9,4,6,2005,summer,1
2005-06-18,51,23.1,18.4,24.0,47.9,207,24.7,19.5,0.0,0.7,0.0,4.07,20.75,4.700000000000003,0.7,5,6,2005,summer,1
2005-06-19,63,21.7,18.8,36.6,73.1,212,19.9,18.3,0.0,11.1,0.0,2.73,20.25,2.8999999999999986,11.1,6,6,2005,summer,1
2005-06-20,55,21.4,17.2,19.5,44.3,264,21.3,16.8,0.0,4.1,0.0,3.76,19.299999999999997,4.199999999999999,4.1,0,6,2005,summer,1
2005-06-21,61,20.0,15.9,17.5,40.0,257,20.6,15.8,0.0,5.1,0.0,3.47,17.95,4.1,5.1,1,6,2005,summer,1
2005-06-22,53,18.8,15.2,23.8,55.4,261,16.4,14.4,0.0,2.8,0.0,3.91,17.0,3.6000000000000014,2.8,2,6,2005,summer,1
2005-06-23,2,21.7,16.9,15.3,42.8,255,22.0,15.4,0.0,0.0,0.0,4.47,19.299999999999997,4.800000000000001,0.0,3,6,2005,summer,1
2005-06-24,51,23.5,15.4,12.5,27.7,353,24.4,15.9,0.0,0.3,0.0,4.24,19.45,8.1,0.3,4,6,2005,summer,1
2005-06-25,3,24.9,18.0,11.5,25.6,11,24.8,18.5,0.0,0.0,0.0,4.68,21.45,6.899999999999999,0.0,5,6,2005,summer,1
2005-06-26,1,25.5,17.5,11.6,24.5,324,27.2,18.9,0.0,0.0,0.0,4.45,21.5,8.0,0.0,6,6,2005,summer,1
2005-06-27,51,25.1,18.8,15.1,31.3,242,27.7,20.5,0.0,0.5,0.0,4.53,21.950000000000003,6.300000000000001,0.5,0,6,2005,summer,1
2005-06-28,51,23.8,18.9,14.6,30.2,290,25.6,19.1,0.0,1.8,0.0,4.17,21.35,4.900000000000002,1.8,1,6,2005,summer,1
2005-06-29,3,23.9,16.1,14.8,31.3,298,25.8,16.4,0.0,0.0,0.0,4.51,20.0,7.799999999999997,0.0,2,6,2005,summer,1
2005-06-30,2,24.2,17.4,13.4,28.4,244,26.7,18.3,0.0,0.0,0.0,5.15,20.799999999999997,6.800000000000001,0.0,3,6,2005,summer,1
2005-07-01,1,23.9,17.0,12.6,29.2,240,26.8,17.9,0.0,0.0,0.0,4.87,20.45,6.899999999999999,0.0,4,7,2005,summer,1
2005-07-02,1,25.8,17.7,14.3,29.5,27,29.4,19.1,0.0,0.0,0.0,4.88,21.75,8.100000000000001,0.0,5,7,2005,summer,1
2005-07-03,2,29.1,21.2,19.3,40.7,61,32.0,21.8,0.0,0.0,0.0,5.69,25.15,7.900000000000002,0.0,6,7,2005,summer,1
2005-07-04,2,31.2,22.6,19.3,41.0,67,32.8,23.5,0.0,0.0,0.0,6.46,26.9,8.599999999999998,0.0,0,7,2005,summer,1
2005-07-05,53,27.6,21.6,16.6,29.9,344,31.6,23.2,0.0,1.5,0.0,4.93,24.6,6.0,1.5,1,7,2005,summer,1
2005-07-06,1,23.1,19.7,21.7,46.4,285,23.1,19.8,0.0,0.0,0.0,4.48,21.4,3.400000000000002,0.0,2,7,2005,summer,1
2005-07-07,1,24.8,19.3,14.3,33.1,241,26.4,19.8,0.0,0.0,0.0,4.73,22.05,5.5,0.0,3,7,2005,summer,1
2005-07-08,2,27.4,18.2,12.7,24.1,25,31.4,20.2,0.0,0.0,0.0,5.31,22.799999999999997,9.2,0.0,4,7,2005,summer,1
2005-07-09,0,28.8,20.4,14.1,28.8,5,32.0,22.7,0.0,0.0,0.0,5.77,24.6,8.400000000000002,0.0,5,7,2005,summer,1
2005-07-10,2,29.3,20.6,16.0,32.4,360,33.1,23.1,0.0,0.0,0.0,5.77,24.950000000000003,8.7,0.0,6,7,2005,summer,1
2005-07-11,51,29.3,21.1,15.5,34.6,358,32.3,24.0,0.0,0.1,0.0,5.51,25.200000000000003,8.2,0.1,0,7,2005,summer,1
2005-07-12,0,29.1,21.3,21.6,45.4,55,28.8,20.8,0.0,0.0,0.0,6.92,25.200000000000003,7.800000000000001,0.0,1,7,2005,summer,1
2005-07-13,3,29.5,20.4,23.5,48.6,63,28.6,17.7,0.0,0.0,0.0,7.89,24.95,9.100000000000001,0.0,2,7,2005,summer,1
2005-07-14,3,31.0,22.0,25.3,52.2,61,30.1,19.4,0.0,0.0,0.0,8.13,26.5,9.0,0.0,3,7,2005,summer,1
2005-07-15,1,30.3,22.6,21.7,47.5,70,31.1,20.7,0.0,0.0,0.0,7.22,26.450000000000003,7.699999999999999,0.0,4,7,2005,summer,1
2005-07-16,65,26.3,21.2,16.7,34.2,68,27.3,22.5,0.0,51.3,0.0,3.11,23.75,5.100000000000001,51.3,5,7,2005,summer,1
2005-07-17,55,24.3,20.4,18.5,43.6,234,25.8,21.8,0.0,4.3,0.0,3.37,22.35,3.900000000000002,4.3,6,7,2005,summer,1
2005-07-18,51,25.9,22.0,18.4,33.5,213,29.7,24.0,0.0,0.9,0.0,4.54,23.95,3.8999999999999986,0.9,0,7,2005,summer,1
2005-07-19,55,26.3,21.4,13.4,28.4,230,30.4,24.2,0.0,2.9,0.0,4.2,23.85,4.900000000000002,2.9,1,7,2005,summer,1
2005-07-20,3,25.8,20.6,11.6,25.9,217,30.1,23.7,0.0,0.0,0.0,4.41,23.200000000000003,5.199999999999999,0.0,2,7,2005,summer,1
2005-07-21,55,26.0,20.2,11.3,28.1,258,30.2,22.7,0.0,3.7,0.0,4.23,23.1,5.800000000000001,3.7,3,7,2005,summer,1
2005-07-22,53,27.4,19.8,9.9,23.4,337,31.5,22.7,0.0,1.5,0.0,4.56,23.6,7.599999999999998,1.5,4,7,2005,summer,1
2005-07-23,0,29.1,21.5,15.1,32.0,9,31.8,23.6,0.0,0.0,0.0,5.73,25.3,7.600000000000001,0.0,5,7,2005,summer,1
2005-07-24,3,30.6,21.7,15.6,33.8,50,33.9,22.9,0.0,0.0,0.0,5.43,26.15,8.900000000000002,0.0,6,7,2005,summer,1
2005-07-25,63,26.5,22.3,11.2,33.1,124,30.5,25.3,0.0,13.0,0.0,2.93,24.4,4.199999999999999,13.0,0,7,2005,summer,1
2005-07-26,53,25.7,21.3,14.4,32.4,255,30.4,24.5,0.0,1.5,0.0,4.23,23.5,4.399999999999999,1.5,1,7,2005,summer,1
2005-07-27,2,27.6,20.3,12.4,28.8,322,29.5,22.5,0.0,0.0,0.0,4.87,23.950000000000003,7.300000000000001,0.0,2,7,2005,summer,1
2005-07-28,0,30.8,21.9,18.6,39.2,19,33.0,24.3,0.0,0.0,0.0,5.75,26.35,8.900000000000002,0.0,3,7,2005,summer,1
2005-07-29,0,30.1,23.1,18.6,38.9,21,32.2,25.2,0.0,0.0,0.0,5.96,26.6,7.0,0.0,4,7,2005,summer,1
2005-07-30,0,30.6,22.6,17.4,37.4,36,32.4,23.7,0.0,0.0,0.0,6.26,26.6,8.0,0.0,5,7,2005,summer,1
2005-07-31,0,31.9,23.1,23.8,47.5,54,32.0,23.0,0.0,0.0,0.0,7.15,27.5,8.799999999999997,0.0,6,7,2005,summer,1
2005-08-01,0,32.4,24.3,24.3,49.0,54,32.3,24.3,0.0,0.0,0.0,7.51,28.35,8.099999999999998,0.0,0,8,2005,summer,1
2005-08-02,2,32.3,23.6,24.0,47.9,48,31.2,22.6,0.0,0.0,0.0,7.44,27.95,8.699999999999996,0.0,1,8,2005,summer,1
2005-08-03,61,30.2,22.7,13.2,32.4,30,34.2,23.9,0.0,2.5,0.0,5.03,26.45,7.5,2.5,2,8,2005,summer,1
2005-08-04,3,30.1,22.1,12.2,26.6,36,32.8,25.7,0.0,0.0,0.0,5.01,26.1,8.0,0.0,3,8,2005,summer,1
2005-08-05,53,29.0,23.1,14.6,35.6,52,31.8,25.8,0.0,1.4,0.0,4.38,26.05,5.899999999999999,1.4,4,8,2005,summer,1
2005-08-06,2,30.1,22.5,10.7,24.8,72,34.7,26.3,0.0,0.0,0.0,4.79,26.3,7.600000000000001,0.0,5,8,2005,summer,1
2005-08-07,0,32.2,24.3,12.3,27.4,67,37.0,28.1,0.0,0.0,0.0,5.42,28.25,7.900000000000002,0.0,6,8,2005,summer,1
2005-08-08,51,28.1,23.9,16.1,38.9,250,32.3,26.9,0.0,0.2,0.0,4.49,26.0,4.200000000000003,0.2,0,8,2005,summer,1
2005-08-09,51,27.7,22.8,16.8,32.4,284,31.2,23.6,0.0,0.3,0.0,4.56,25.25,4.899999999999999,0.3,1,8,2005,summer,1
2005-08-10,2,29.6,22.0,16.1,32.8,1,31.1,23.2,0.0,0.0,0.0,4.79,25.8,7.600000000000001,0.0,2,8,2005,summer,1
2005-08-11,1,27.9,21.9,15.4,34.9,325,29.1,22.7,0.0,0.0,0.0,5.48,24.9,6.0,0.0,3,8,2005,summer,1
2005-08-12,2,28.3,19.8,14.3,28.1,304,30.0,20.1,0.0,0.0,0.0,5.31,24.05,8.5,0.0,4,8,2005,summer,1
2005-08-13,2,27.8,20.1,8.5,19.8,352,30.1,22.5,0.0,0.0,0.0,4.48,23.950000000000003,7.699999999999999,0.0,5,8,2005,summer,0
2005-08-14,0,30.7,21.9,15.2,34.2,71,31.3,22.9,0.0,0.0,0.0,5.93,26.299999999999997,8.8,0.0,6,8,2005,summer,1
2005-08-15,0,30.7,22.6,9.4,23.4,69,34.4,23.7,0.0,0.0,0.0,5.36,26.65,8.099999999999998,0.0,0,8,2005,summer,1
2005-08-16,1,33.2,24.1,15.1,29.5,63,36.5,27.3,0.0,0.0,0.0,6.02,28.650000000000002,9.100000000000001,0.0,1,8,2005,summer,1
2005-08-17,0,36.3,25.0,20.5,42.8,68,37.1,26.7,0.0,0.0,0.0,7.41,30.65,11.299999999999997,0.0,2,8,2005,summer,1
2005-08-18,2,33.9,26.1,21.0,44.3,66,36.3,27.3,0.0,0.0,0.0,6.53,30.0,7.799999999999997,0.0,3,8,2005,summer,1
2005-08-19,51,30.2,24.6,9.0,25.6,228,35.9,28.1,0.0,0.1,0.0,4.24,27.4,5.599999999999998,0.1,4,8,2005,summer,1
2005-08-20,53,29.1,23.1,26.6,52.2,60,29.9,19.4,0.0,0.6,0.0,5.51,26.1,6.0,0.6,5,8,2005,summer,1
2005-08-21,3,27.0,20.5,34.3,68.8,60,22.8,16.1,0.0,0.0,0.0,7.58,23.75,6.5,0.0,6,8,2005,summer,1
2005-08-22,3,28.1,19.5,26.6,54.7,59,25.7,16.0,0.0,0.0,0.0,7.05,23.8,8.600000000000001,0.0,0,8,2005,summer,1
2005-08-23,2,27.8,19.4,11.9,29.2,82,30.5,18.9,0.0,0.0,0.0,4.75,23.6,8.400000000000002,0.0,1,8,2005,summer,1
2005-08-24,0,29.4,20.1,9.6,24.8,59,32.7,21.3,0.0,0.0,0.0,4.83,24.75,9.299999999999997,0.0,2,8,2005,summer,1
2005-08-25,51,29.7,22.3,8.4,27.0,55,32.4,24.2,0.0,0.7,0.0,4.16,26.0,7.399999999999999,0.7,3,8,2005,summer,1
2005-08-26,51,29.4,21.1,9.5,22.7,81,32.6,23.7,0.0,0.1,0.0,4.29,25.25,8.299999999999997,0.1,4,8,2005,summer,1
2005-08-27,1,29.5,20.7,17.1,33.1,48,30.7,23.3,0.0,0.0,0.0,5.0,25.1,8.8,0.0,5,8,2005,summer,1
2005-08-28,0,29.6,21.2,23.5,49.3,50,28.9,21.1,0.0,0.0,0.0,5.88,25.4,8.400000000000002,0.0,6,8,2005,summer,1
2005-08-29,2,29.9,20.9,20.2,42.5,41,28.7,19.5,0.0,0.0,0.0,6.18,25.4,9.0,0.0,0,8,2005,summer,1
2005-08-30,3,29.5,20.5,15.9,34.2,11,28.2,20.1,0.0,0.0,0.0,5.75,25.0,9.0,0.0,1,8,2005,summer,1
2005-08-31,0,28.6,20.6,15.9,34.2,345,28.5,20.7,0.0,0.0,0.0,5.11,24.6,8.0,0.0,2,8,2005,summer,1
2005-09-01,3,25.4,18.8,17.4,37.4,326,24.8,17.0,0.0,0.0,0.0,4.7,22.1,6.599999999999998,0.0,3,9,2005,autumn,1
2005-09-02,3,23.8,16.7,18.6,38.5,354,22.1,15.5,0.0,0.0,0.0,4.49,20.25,7.100000000000001,0.0,4,9,2005,autumn,1
2005-09-03,51,23.3,16.1,17.5,28.8,356,22.3,16.5,0.0,0.2,0.0,3.67,19.700000000000003,7.199999999999999,0.2,5,9,2005,autumn,1
2005-09-04,3,23.7,16.6,19.5,40.7,14,21.1,16.2,0.0,0.0,0.0,4.39,20.15,7.099999999999998,0.0,6,9,2005,autumn,1
2005-09-05,2,23.3,16.2,17.0,36.4,349,20.8,15.9,0.0,0.0,0.0,4.13,19.75,7.100000000000001,0.0,0,9,2005,autumn,1
2005-09-06,2,23.8,16.4,13.8,31.7,282,22.5,15.9,0.0,0.0,0.0,3.69,20.1,7.400000000000002,0.0,1,9,2005,autumn,1
2005-09-07,3,25.3,16.2,11.9,24.1,4,24.1,16.6,0.0,0.0,0.0,3.75,20.75,9.100000000000001,0.0,2,9,2005,autumn,1
2005-09-08,2,27.6,17.7,16.6,37.8,39,25.6,17.7,0.0,0.0,0.0,4.75,22.65,9.900000000000002,0.0,3,9,2005,autumn,1
2005-09-09,3,28.2,18.8,27.7,55.8,58,25.2,17.6,0.0,0.0,0.0,5.84,23.5,9.399999999999999,0.0,4,9,2005,autumn,1
2005-09-10,53,22.9,18.7,15.4,30.6,69,24.4,19.4,0.0,4.7,0.0,2.25,20.799999999999997,4.199999999999999,4.7,5,9,2005,autumn,1
2005-09-11,61,23.0,17.0,10.6,25.9,176,24.3,18.3,0.0,4.0,0.0,2.72,20.0,6.0,4.0,6,9,2005,autumn,1
2005-09-12,63,23.0,18.1,15.7,32.8,198,24.1,19.9,0.0,5.3,0.0,2.3,20.55,4.899999999999999,5.3,0,9,2005,autumn,1
2005-09-13,53,24.4,19.4,12.6,25.9,250,26.6,21.6,0.0,2.4,0.0,2.77,21.9,5.0,2.4,1,9,2005,autumn,1
2005-09-14,51,24.2,19.7,6.2,18.0,220,27.2,22.3,0.0,0.3,0.0,2.93,21.95,4.5,0.3,2,9,2005,autumn,0
2005-09-15,3,24.7,18.9,6.8,16.2,328,27.5,21.9,0.0,0.0,0.0,2.8,21.799999999999997,5.800000000000001,0.0,3,9,2005,autumn,0
2005-09-16,3,26.4,19.3,8.3,20.2,28,28.7,22.2,0.0,0.0,0.0,2.98,22.85,7.099999999999998,0.0,4,9,2005,autumn,1
2005-09-17,51,26.0,20.1,8.7,21.6,266,27.4,23.2,0.0,0.2,0.0,2.41,23.05,5.899999999999999,0.2,5,9,2005,autumn,1
2005-09-18,51,27.0,19.6,7.8,18.4,350,29.4,22.4,0.0,0.1,0.0,3.16,23.3,7.399999999999999,0.1,6,9,2005,autumn,0
2005-09-19,3,26.9,19.9,9.7,19.8,350,29.8,23.0,0.0,0.0,0.0,3.3,23.4,7.0,0.0,0,9,2005,autumn,0
2005-09-20,51,26.3,19.9,19.2,37.1,45,26.5,20.2,0.0,0.4,0.0,3.55,23.1,6.400000000000002,0.4,1,9,2005,autumn,1
2005-09-21,3,26.0,17.6,23.3,45.7,58,25.6,16.6,0.0,0.0,0.0,3.89,21.8,8.399999999999999,0.0,2,9,2005,autumn,1
2005-09-22,2,26.9,18.1,14.0,30.2,54,27.4,18.4,0.0,0.0,0.0,3.69,22.5,8.799999999999997,0.0,3,9,2005,autumn,1
2005-09-23,1,27.7,19.0,22.2,46.4,59,26.1,17.8,0.0,0.0,0.0,4.97,23.35,8.7,0.0,4,9,2005,autumn,1
2005-09-24,1,27.0,19.2,22.5,46.1,66,24.3,17.1,0.0,0.0,0.0,5.52,23.1,7.800000000000001,0.0,5,9,2005,autumn,1
2005-09-25,51,25.2,19.3,21.7,44.6,74,23.8,17.1,0.0,1.2,0.0,3.86,22.25,5.899999999999999,1.2,6,9,2005,autumn,1
2005-09-26,53,24.1,17.9,17.9,35.3,68,22.9,16.1,0.0,0.7,0.0,3.87,21.0,6.200000000000003,0.7,0,9,2005,autumn,1
2005-09-27,1,25.5,17.2,19.1,39.6,51,22.9,15.4,0.0,0.0,0.0,4.49,21.35,8.3,0.0,1,9,2005,autumn,1
2005-09-28,3,24.4,16.2,14.4,33.5,70,24.1,15.7,0.0,0.0,0.0,3.36,20.299999999999997,8.2,0.0,2,9,2005,autumn,1
2005-09-29,51,24.5,17.3,12.8,29.5,70,25.2,15.9,0.0,0.2,0.0,3.21,20.9,7.199999999999999,0.2,3,9,2005,autumn,1
2005-09-30,51,24.5,16.8,13.6,31.0,80,25.0,17.3,0.0,0.2,0.0,2.84,20.65,7.699999999999999,0.2,4,9,2005,autumn,1
2005-10-01,61,23.7,17.1,9.4,23.8,95,25.4,18.8,0.0,2.7,0.0,2.34,20.4,6.599999999999998,2.7,5,10,2005,autumn,1
2005-10-02,3,24.9,16.2,13.4,29.5,74,24.7,16.5,0.0,0.0,0.0,3.12,20.549999999999997,8.7,0.0,6,10,2005,autumn,1
2005-10-03,3,24.2,18.2,21.8,42.5,63,22.5,16.2,0.0,0.0,0.0,3.98,21.2,6.0,0.0,0,10,2005,autumn,1
2005-10-04,51,20.7,15.7,34.8,66.6,56,16.0,12.1,0.0,0.3,0.0,4.85,18.2,5.0,0.3,1,10,2005,autumn,1
2005-10-05,0,21.5,13.6,20.7,42.1,29,17.9,11.0,0.0,0.0,0.0,3.86,17.55,7.9,0.0,2,10,2005,autumn,1
2005-10-06,51,19.9,11.5,21.5,47.2,330,17.9,9.7,0.0,0.9,0.0,2.3,15.7,8.399999999999999,0.9,3,10,2005,autumn,1
2005-10-07,3,16.0,11.3,22.2,42.8,341,13.6,9.2,0.0,0.0,0.0,1.76,13.65,4.699999999999999,0.0,4,10,2005,autumn,1
2005-10-08,1,19.6,12.2,17.6,37.1,13,16.4,11.1,0.0,0.0,0.0,2.63,15.9,7.400000000000002,0.0,5,10,2005,autumn,1
2005-10-09,3,17.4,10.7,23.0,46.1,47,13.2,8.3,0.0,0.0,0.0,2.81,14.049999999999999,6.699999999999999,0.0,6,10,2005,autumn,1
2005-10-10,2,17.0,10.2,19.8,41.8,57,13.4,7.8,0.0,0.0,0.0,2.59,13.6,6.800000000000001,0.0,0,10,2005,autumn,1
2005-10-11,3,19.6,10.6,26.3,51.8,65,16.3,7.2,0.0,0.0,0.0,2.84,15.100000000000001,9.000000000000002,0.0,1,10,2005,autumn,1
2005-10-12,55,19.2,13.9,13.1,40.3,95,19.5,12.6,0.0,6.1,0.0,1.48,16.55,5.299999999999999,6.1,2,10,2005,autumn,1
2005-10-13,3,19.1,13.4,8.0,16.6,262,18.6,13.0,0.0,0.0,0.0,2.14,16.25,5.700000000000001,0.0,3,10,2005,autumn,0
2005-10-14,53,19.7,14.3,16.1,33.8,14,19.7,13.9,0.0,4.8,0.0,1.24,17.0,5.399999999999999,4.8,4,10,2005,autumn,1
2005-10-15,53,17.9,14.1,13.5,27.7,327,17.9,13.9,0.0,2.2,0.0,1.22,16.0,3.799999999999999,2.2,5,10,2005,autumn,1
2005-10-16,51,16.2,11.1,6.3,16.6,291,15.5,10.5,0.0,0.1,0.0,1.48,13.649999999999999,5.1,0.1,6,10,2005,autumn,0
2005-10-17,53,15.0,11.0,21.4,40.7,229,14.3,8.2,0.0,3.7,0.0,1.25,13.0,4.0,3.7,0,10,2005,autumn,1
2005-10-18,51,14.1,10.9,24.1,47.2,219,10.1,8.1,0.0,0.5,0.0,2.09,12.5,3.1999999999999993,0.5,1,10,2005,autumn,1
2005-10-19,53,13.0,9.4,20.3,44.6,204,10.2,8.3,0.0,2.2,0.0,1.41,11.2,3.5999999999999996,2.2,2,10,2005,autumn,1
